Date,Asset,Price,Log_Return
2021-01-26,SP500,358.2589,-0.001562
2021-01-27,SP500,349.5029,-0.024744
2021-01-28,SP500,352.5087,0.008563
2021-01-29,SP500,345.4515,-0.020223
2021-02-01,SP500,351.2018,0.016509
2021-02-02,SP500,356.1679,0.014041
2021-02-03,SP500,356.448,0.000786
2021-02-04,SP500,360.4993,0.011302
2021-02-05,SP500,361.9181,0.003928
2021-02-08,SP500,364.5318,0.007196
2021-02-09,SP500,364.2891,-0.000666
2021-02-10,SP500,364.1305,-0.000435
2021-02-11,SP500,364.7185,0.001614
2021-02-12,SP500,366.5202,0.004928
2021-02-16,SP500,366.2027,-0.000867
2021-02-17,SP500,366.2868,0.00023
2021-02-18,SP500,364.7279,-0.004265
2021-02-19,SP500,364.0838,-0.001768
2021-02-22,SP500,361.2833,-0.007722
2021-02-23,SP500,361.722,0.001214
2021-02-24,SP500,365.7081,0.010959
2021-02-25,SP500,356.8959,-0.024391
2021-02-26,SP500,355.057,-0.005166
2021-03-01,SP500,363.6637,0.023951
2021-03-02,SP500,360.826,-0.007834
2021-03-03,SP500,356.0466,-0.013334
2021-03-04,SP500,351.6406,-0.012452
2021-03-05,SP500,358.1095,0.018229
2021-03-08,SP500,356.3265,-0.004991
2021-03-09,SP500,361.4141,0.014177
2021-03-10,SP500,363.6637,0.006205
2021-03-11,SP500,367.3509,0.010088
2021-03-12,SP500,367.8457,0.001346
2021-03-15,SP500,370.0393,0.005946
2021-03-16,SP500,369.5727,-0.001262
2021-03-17,SP500,370.8328,0.003404
2021-03-18,SP500,365.4373,-0.014657
2021-03-19,SP500,364.7612,-0.001852
2021-03-22,SP500,367.6737,0.007953
2021-03-23,SP500,364.7798,-0.007902
2021-03-24,SP500,362.9255,-0.005096
2021-03-25,SP500,364.9673,0.00561
2021-03-26,SP500,370.8486,0.015986
2021-03-29,SP500,370.6612,-0.000506
2021-03-30,SP500,369.678,-0.002656
2021-03-31,SP500,371.1763,0.004045
2021-04-01,SP500,375.1848,0.010741
2021-04-05,SP500,380.5699,0.014251
2021-04-06,SP500,380.3451,-0.000591
2021-04-07,SP500,380.7853,0.001157
2021-04-08,SP500,382.5927,0.004735
2021-04-09,SP500,385.3742,0.007244
2021-04-12,SP500,385.5148,0.000365
2021-04-13,SP500,386.6573,0.002959
2021-04-14,SP500,385.3368,-0.003421
2021-04-15,SP500,389.4763,0.010685
2021-04-16,SP500,390.778,0.003337
2021-04-19,SP500,388.8582,-0.004925
2021-04-20,SP500,386.0112,-0.007348
2021-04-21,SP500,389.6635,0.009417
2021-04-22,SP500,386.1047,-0.009175
2021-04-23,SP500,390.291,0.010784
2021-04-26,SP500,391.1058,0.002086
2021-04-27,SP500,391.0215,-0.000216
2021-04-28,SP500,390.9091,-0.000287
2021-04-29,SP500,393.4003,0.006352
2021-04-30,SP500,390.8155,-0.006592
2021-05-03,SP500,391.6584,0.002154
2021-05-04,SP500,389.2422,-0.006188
2021-05-05,SP500,389.3639,0.000313
2021-05-06,SP500,392.4732,0.007954
2021-05-07,SP500,395.3296,0.007252
2021-05-10,SP500,391.4149,-0.009952
2021-05-11,SP500,387.9216,-0.008965
2021-05-12,SP500,379.6801,-0.021474
2021-05-13,SP500,384.241,0.011941
2021-05-14,SP500,390.1412,0.015239
2021-05-17,SP500,389.1485,-0.002548
2021-05-18,SP500,385.7957,-0.008653
2021-05-19,SP500,384.7842,-0.002625
2021-05-20,SP500,388.9237,0.010701
2021-05-21,SP500,388.6053,-0.000819
2021-05-24,SP500,392.5668,0.010143
2021-05-25,SP500,391.6958,-0.002221
2021-05-26,SP500,392.4732,0.001983
2021-05-27,SP500,392.6792,0.000525
2021-05-28,SP500,393.3815,0.001787
2021-06-01,SP500,393.0351,-0.000881
2021-06-02,SP500,393.6532,0.001571
2021-06-03,SP500,392.1922,-0.003718
2021-06-04,SP500,395.7792,0.009105
2021-06-07,SP500,395.3951,-0.000971
2021-06-08,SP500,395.4795,0.000213
2021-06-09,SP500,394.8894,-0.001493
2021-06-10,SP500,396.725,0.004637
2021-06-11,SP500,397.3805,0.001651
2021-06-14,SP500,398.2703,0.002237
2021-06-15,SP500,397.5398,-0.001836
2021-06-16,SP500,395.3202,-0.005599
2021-06-17,SP500,395.1891,-0.000332
2021-06-18,SP500,389.8578,-0.013582
2021-06-21,SP500,395.4391,0.014215
2021-06-22,SP500,397.5531,0.005332
2021-06-23,SP500,397.0739,-0.001206
2021-06-24,SP500,399.423,0.005899
2021-06-25,SP500,400.8418,0.003546
2021-06-28,SP500,401.6498,0.002014
2021-06-29,SP500,401.8659,0.000538
2021-06-30,SP500,402.2042,0.000841
2021-07-01,SP500,404.431,0.005521
2021-07-02,SP500,407.5223,0.007615
2021-07-06,SP500,406.78,-0.001823
2021-07-07,SP500,408.2175,0.003528
2021-07-08,SP500,404.8914,-0.008181
2021-07-09,SP500,409.2135,0.010618
2021-07-12,SP500,410.6793,0.003575
2021-07-13,SP500,409.2794,-0.003415
2021-07-14,SP500,409.89,0.001491
2021-07-15,SP500,408.4901,-0.003421
2021-07-16,SP500,405.286,-0.007875
2021-07-19,SP500,399.3008,-0.014878
2021-07-20,SP500,405.0229,0.014229
2021-07-21,SP500,408.3022,0.008064
2021-07-22,SP500,409.1571,0.002092
2021-07-23,SP500,413.3666,0.010236
2021-07-26,SP500,414.3813,0.002452
2021-07-27,SP500,412.4928,-0.004568
2021-07-28,SP500,412.3236,-0.00041
2021-07-29,SP500,414.0337,0.004139
2021-07-30,SP500,412.023,-0.004868
2021-08-02,SP500,411.1585,-0.0021
2021-08-03,SP500,414.5035,0.008102
2021-08-04,SP500,412.4646,-0.004931
2021-08-05,SP500,415.0767,0.006313
2021-08-06,SP500,415.7625,0.001651
2021-08-09,SP500,415.4243,-0.000814
2021-08-10,SP500,415.941,0.001243
2021-08-11,SP500,416.9747,0.002482
2021-08-12,SP500,418.2243,0.002992
2021-08-13,SP500,418.9854,0.001818
2021-08-16,SP500,419.972,0.002352
2021-08-17,SP500,417.2189,-0.006577
2021-08-18,SP500,412.6525,-0.011005
2021-08-19,SP500,413.2914,0.001547
2021-08-20,SP500,416.58,0.007926
2021-08-23,SP500,420.2444,0.008758
2021-08-24,SP500,420.9115,0.001586
2021-08-25,SP500,421.7948,0.002096
2021-08-26,SP500,419.3048,-0.005921
2021-08-27,SP500,423.0538,0.008901
2021-08-30,SP500,424.9143,0.004388
2021-08-31,SP500,424.2847,-0.001483
2021-09-01,SP500,424.5102,0.000531
2021-09-02,SP500,425.8163,0.003072
2021-09-03,SP500,425.7129,-0.000243
2021-09-07,SP500,424.1908,-0.003582
2021-09-08,SP500,423.674,-0.001219
2021-09-09,SP500,421.8605,-0.004289
2021-09-10,SP500,418.5344,-0.007916
2021-09-13,SP500,419.6055,0.002556
2021-09-14,SP500,417.3411,-0.005411
2021-09-15,SP500,420.827,0.008318
2021-09-16,SP500,420.1599,-0.001586
2021-09-17,SP500,416.0671,-0.009789
2021-09-20,SP500,409.1295,-0.016815
2021-09-21,SP500,408.743,-0.000945
2021-09-22,SP500,412.7303,0.009708
2021-09-23,SP500,417.7448,0.012077
2021-09-24,SP500,418.433,0.001646
2021-09-27,SP500,417.236,-0.002865
2021-09-28,SP500,408.8279,-0.020358
2021-09-29,SP500,409.516,0.001682
2021-09-30,SP500,404.5108,-0.012298
2021-10-01,SP500,409.318,0.011814
2021-10-04,SP500,404.0393,-0.01298
2021-10-05,SP500,408.2434,0.010351
2021-10-06,SP500,409.9401,0.004147
2021-10-07,SP500,413.4843,0.008608
2021-10-08,SP500,412.7303,-0.001825
2021-10-11,SP500,409.7422,-0.007266
2021-10-12,SP500,408.7336,-0.002465
2021-10-13,SP500,410.2041,0.003591
2021-10-14,SP500,417.1039,0.016681
2021-10-15,SP500,420.2805,0.007587
2021-10-18,SP500,421.5248,0.002956
2021-10-19,SP500,424.7768,0.007685
2021-10-20,SP500,426.4453,0.00392
2021-10-21,SP500,427.5575,0.002605
2021-10-22,SP500,427.1144,-0.001037
2021-10-25,SP500,429.405,0.005349
2021-10-26,SP500,429.7914,0.0009
2021-10-27,SP500,427.8874,-0.00444
2021-10-28,SP500,432.0161,0.009603
2021-10-29,SP500,432.8926,0.002027
2021-11-01,SP500,433.6373,0.001719
2021-11-02,SP500,435.3905,0.004035
2021-11-03,SP500,438.0487,0.006087
2021-11-04,SP500,440.113,0.004701
2021-11-05,SP500,441.64,0.003464
2021-11-08,SP500,442.0171,0.000854
2021-11-09,SP500,440.556,-0.003311
2021-11-10,SP500,437.0117,-0.008078
2021-11-11,SP500,437.1532,0.000324
2021-11-12,SP500,440.4523,0.007518
2021-11-15,SP500,440.6032,0.000342
2021-11-16,SP500,442.3469,0.00395
2021-11-17,SP500,441.2724,-0.002432
2021-11-18,SP500,442.7712,0.003391
2021-11-19,SP500,441.9794,-0.00179
2021-11-22,SP500,440.7351,-0.002819
2021-11-23,SP500,441.3195,0.001325
2021-11-24,SP500,442.4978,0.002666
2021-11-26,SP500,432.6288,-0.022556
2021-11-29,SP500,437.9356,0.012192
2021-11-30,SP500,429.4144,-0.019649
2021-12-01,SP500,424.6448,-0.011169
2021-12-02,SP500,431.1488,0.0152
2021-12-03,SP500,427.3972,-0.008739
2021-12-06,SP500,432.459,0.011774
2021-12-07,SP500,441.4044,0.020474
2021-12-08,SP500,442.5732,0.002644
2021-12-09,SP500,439.5852,-0.006774
2021-12-10,SP500,443.7232,0.009369
2021-12-13,SP500,439.7925,-0.008898
2021-12-14,SP500,436.7668,-0.006904
2021-12-15,SP500,443.5912,0.015504
2021-12-16,SP500,439.6794,-0.008858
2021-12-17,SP500,434.9999,-0.0107
2021-12-20,SP500,430.3744,-0.01069
2021-12-21,SP500,438.0175,0.017603
2021-12-22,SP500,442.397,0.009949
2021-12-23,SP500,445.1497,0.006203
2021-12-27,SP500,451.4495,0.014053
2021-12-28,SP500,451.0806,-0.000817
2021-12-29,SP500,451.6576,0.001278
2021-12-30,SP500,450.409,-0.002768
2021-12-31,SP500,449.2739,-0.002523
2022-01-03,SP500,451.8751,0.005773
2022-01-04,SP500,451.7238,-0.000335
2022-01-05,SP500,443.0497,-0.019389
2022-01-06,SP500,442.6335,-0.00094
2022-01-07,SP500,440.8836,-0.003961
2022-01-10,SP500,440.3349,-0.001245
2022-01-11,SP500,444.3457,0.009067
2022-01-12,SP500,445.547,0.0027
2022-01-13,SP500,439.4079,-0.013875
2022-01-14,SP500,439.5876,0.000409
2022-01-18,SP500,431.8027,-0.017868
2022-01-19,SP500,427.3191,-0.010438
2022-01-20,SP500,422.5895,-0.01113
2022-01-21,SP500,414.2938,-0.019826
2022-01-24,SP500,416.0532,0.004238
2022-01-25,SP500,410.9735,-0.012284
2022-01-26,SP500,409.9426,-0.002512
2022-01-27,SP500,407.9183,-0.00495
2022-01-28,SP500,418.0491,0.024532
2022-01-31,SP500,425.5786,0.017851
2022-02-01,SP500,428.4542,0.006734
2022-02-02,SP500,432.6162,0.009667
2022-02-03,SP500,422.4476,-0.023786
2022-02-04,SP500,424.4341,0.004691
2022-02-07,SP500,423.0719,-0.003214
2022-02-08,SP500,426.5529,0.008194
2022-02-09,SP500,432.7959,0.01453
2022-02-10,SP500,425.0205,-0.018129
2022-02-11,SP500,416.6397,-0.019916
2022-02-14,SP500,415.2775,-0.003275
2022-02-15,SP500,421.9747,0.015998
2022-02-16,SP500,422.4476,0.00112
2022-02-17,SP500,413.4235,-0.021593
2022-02-18,SP500,410.7466,-0.006496
2022-02-22,SP500,406.3386,-0.01079
2022-02-23,SP500,399.1307,-0.017898
2022-02-24,SP500,405.1372,0.014937
2022-02-25,SP500,414.0762,0.021824
2022-02-28,SP500,413.0168,-0.002562
2022-03-01,SP500,406.7264,-0.015348
2022-03-02,SP500,414.2087,0.018229
2022-03-03,SP500,412.1465,-0.004991
2022-03-04,SP500,408.798,-0.008158
2022-03-07,SP500,396.7469,-0.029923
2022-03-08,SP500,393.7389,-0.007611
2022-03-09,SP500,404.2954,0.026458
2022-03-10,SP500,402.4698,-0.004526
2022-03-11,SP500,397.3524,-0.012797
2022-03-14,SP500,394.4484,-0.007335
2022-03-15,SP500,403.1225,0.021752
2022-03-16,SP500,412.0613,0.021932
2022-03-17,SP500,417.2167,0.012434
2022-03-18,SP500,421.7863,0.010893
2022-03-21,SP500,421.663,-0.000292
2022-03-22,SP500,426.5971,0.011634
2022-03-23,SP500,421.1032,-0.012962
2022-03-24,SP500,427.451,0.014962
2022-03-25,SP500,429.5385,0.004872
2022-03-28,SP500,432.5938,0.007088
2022-03-29,SP500,437.9454,0.012295
2022-03-30,SP500,435.2411,-0.006194
2022-03-31,SP500,428.5422,-0.015511
2022-04-01,SP500,429.7568,0.00283
2022-04-04,SP500,433.4383,0.00853
2022-04-05,SP500,427.9634,-0.012712
2022-04-06,SP500,423.6841,-0.01005
2022-04-07,SP500,425.819,0.005026
2022-04-08,SP500,424.6804,-0.002678
2022-04-11,SP500,417.4216,-0.01724
2022-04-12,SP500,415.875,-0.003712
2022-04-13,SP500,420.6382,0.011388
2022-04-14,SP500,415.4005,-0.01253
2022-04-18,SP500,415.5713,0.000411
2022-04-19,SP500,422.2798,0.016014
2022-04-20,SP500,421.9667,-0.000742
2022-04-21,SP500,415.6567,-0.015067
2022-04-22,SP500,404.2514,-0.027823
2022-04-25,SP500,406.5951,0.005781
2022-04-26,SP500,394.8198,-0.029388
2022-04-27,SP500,395.9299,0.002808
2022-04-28,SP500,405.931,0.024946
2022-04-29,SP500,390.9295,-0.037656
2022-05-02,SP500,393.2827,0.006001
2022-05-03,SP500,395.0855,0.004574
2022-05-04,SP500,407.1171,0.029999
2022-05-05,SP500,392.6469,-0.03619
2022-05-06,SP500,390.3033,-0.005987
2022-05-09,SP500,377.8068,-0.032541
2022-05-10,SP500,378.6797,0.002308
2022-05-11,SP500,372.664,-0.016014
2022-05-12,SP500,372.2749,-0.001045
2022-05-13,SP500,381.1752,0.023626
2022-05-16,SP500,379.6285,-0.004066
2022-05-17,SP500,387.4377,0.020362
2022-05-18,SP500,371.8195,-0.041146
2022-05-19,SP500,369.5423,-0.006143
2022-05-20,SP500,369.7036,0.000436
2022-05-23,SP500,376.6207,0.018537
2022-05-24,SP500,373.7457,-0.007663
2022-05-25,SP500,377.0477,0.008796
2022-05-26,SP500,384.5816,0.019784
2022-05-27,SP500,394.0228,0.024253
2022-05-31,SP500,391.8119,-0.005627
2022-06-01,SP500,388.6428,-0.008121
2022-06-02,SP500,396.0439,0.018865
2022-06-03,SP500,389.5442,-0.016548
2022-06-06,SP500,390.7303,0.00304
2022-06-07,SP500,394.4782,0.009546
2022-06-08,SP500,390.1894,-0.010932
2022-06-09,SP500,380.9096,-0.02407
2022-06-10,SP500,369.8649,-0.029424
2022-06-13,SP500,355.8217,-0.038708
2022-06-14,SP500,354.7495,-0.003018
2022-06-15,SP500,359.807,0.014156
2022-06-16,SP500,347.8988,-0.033656
2022-06-17,SP500,348.6488,0.002154
2022-06-21,SP500,357.4255,0.024862
2022-06-22,SP500,356.7775,-0.001815
2022-06-23,SP500,360.2749,0.009755
2022-06-24,SP500,371.7294,0.031299
2022-06-27,SP500,370.3095,-0.003827
2022-06-28,SP500,362.7431,-0.020644
2022-06-29,SP500,362.4476,-0.000815
2022-06-30,SP500,359.5029,-0.008158
2022-07-01,SP500,363.3052,0.010521
2022-07-05,SP500,363.9914,0.001887
2022-07-06,SP500,365.2207,0.003372
2022-07-07,SP500,370.6906,0.014866
2022-07-08,SP500,370.3857,-0.000823
2022-07-11,SP500,366.1546,-0.011489
2022-07-12,SP500,362.9146,-0.008888
2022-07-13,SP500,361.0087,-0.005265
2022-07-14,SP500,360.1319,-0.002432
2022-07-15,SP500,367.0122,0.018925
2022-07-18,SP500,363.9818,-0.008291
2022-07-19,SP500,373.8164,0.026661
2022-07-20,SP500,376.1988,0.006353
2022-07-21,SP500,380.0297,0.010132
2022-07-22,SP500,376.5037,-0.009321
2022-07-25,SP500,376.9611,0.001214
2022-07-26,SP500,372.5013,-0.011902
2022-07-27,SP500,382.1739,0.025635
2022-07-28,SP500,386.9671,0.012464
2022-07-29,SP500,392.6087,0.014474
2022-08-01,SP500,391.446,-0.002966
2022-08-02,SP500,388.8635,-0.006619
2022-08-03,SP500,394.9529,0.015538
2022-08-04,SP500,394.6861,-0.000676
2022-08-05,SP500,394.019,-0.001692
2022-08-08,SP500,393.5616,-0.001162
2022-08-09,SP500,391.9987,-0.003979
2022-08-10,SP500,400.2324,0.020787
2022-08-11,SP500,400.2324,0.0
2022-08-12,SP500,407.0078,0.016787
2022-08-15,SP500,408.6851,0.004112
2022-08-16,SP500,409.4855,0.001957
2022-08-17,SP500,406.579,-0.007123
2022-08-18,SP500,407.7607,0.002902
2022-08-19,SP500,402.2812,-0.013529
2022-08-22,SP500,393.9047,-0.021042
2022-08-23,SP500,392.9518,-0.002422
2022-08-24,SP500,394.2096,0.003196
2022-08-25,SP500,399.7749,0.014019
2022-08-26,SP500,386.2429,-0.034435
2022-08-29,SP500,383.689,-0.006634
2022-08-30,SP500,379.4769,-0.011039
2022-08-31,SP500,376.5894,-0.007638
2022-09-01,SP500,377.7712,0.003133
2022-09-02,SP500,373.7878,-0.0106
2022-09-06,SP500,372.3775,-0.00378
2022-09-07,SP500,379.0672,0.017805
2022-09-08,SP500,381.5449,0.006515
2022-09-09,SP500,387.4722,0.015416
2022-09-12,SP500,391.6367,0.01069
2022-09-13,SP500,374.6074,-0.044456
2022-09-14,SP500,376.0367,0.003808
2022-09-15,SP500,371.7675,-0.011418
2022-09-16,SP500,368.9313,-0.007658
2022-09-19,SP500,371.7924,0.007725
2022-09-20,SP500,367.5247,-0.011545
2022-09-21,SP500,361.1137,-0.017598
2022-09-22,SP500,358.0804,-0.008435
2022-09-23,SP500,352.0808,-0.016897
2022-09-26,SP500,348.5978,-0.009942
2022-09-27,SP500,347.7079,-0.002556
2022-09-28,SP500,354.5496,0.019485
2022-09-29,SP500,347.1434,-0.02111
2022-09-30,SP500,341.7753,-0.015585
2022-10-03,SP500,350.7986,0.026059
2022-10-04,SP500,361.6687,0.030516
2022-10-05,SP500,360.8266,-0.002331
2022-10-06,SP500,357.1044,-0.010369
2022-10-07,SP500,347.1434,-0.02829
2022-10-10,SP500,344.4928,-0.007665
2022-10-11,SP500,342.3112,-0.006353
2022-10-12,SP500,341.182,-0.003304
2022-10-13,SP500,350.1862,0.026049
2022-10-14,SP500,342.2059,-0.023052
2022-10-17,SP500,350.9996,0.025372
2022-10-18,SP500,355.1237,0.011681
2022-10-19,SP500,352.6071,-0.007112
2022-10-20,SP500,349.6504,-0.008421
2022-10-21,SP500,358.1474,0.024011
2022-10-24,SP500,362.5298,0.012162
2022-10-25,SP500,368.3189,0.015842
2022-10-26,SP500,365.544,-0.007562
2022-10-27,SP500,363.5919,-0.005355
2022-10-28,SP500,372.2421,0.023512
2022-10-31,SP500,369.5533,-0.007249
2022-11-01,SP500,367.9362,-0.004385
2022-11-02,SP500,358.7024,-0.025417
2022-11-03,SP500,355.0089,-0.01035
2022-11-04,SP500,360.1186,0.014291
2022-11-07,SP500,363.5633,0.00952
2022-11-08,SP500,365.5248,0.005381
2022-11-09,SP500,357.9943,-0.020817
2022-11-10,SP500,377.6675,0.053497
2022-11-11,SP500,381.3228,0.009632
2022-11-14,SP500,378.079,-0.008543
2022-11-15,SP500,381.3036,0.008493
2022-11-16,SP500,378.3948,-0.007658
2022-11-17,SP500,377.237,-0.003065
2022-11-18,SP500,378.9497,0.00453
2022-11-21,SP500,377.5719,-0.003643
2022-11-22,SP500,382.6528,0.013367
2022-11-23,SP500,385.0642,0.006282
2022-11-25,SP500,384.9781,-0.000224
2022-11-28,SP500,378.835,-0.016086
2022-11-29,SP500,378.1842,-0.001719
2022-11-30,SP500,390.0973,0.031015
2022-12-01,SP500,389.8103,-0.000736
2022-12-02,SP500,389.3606,-0.001154
2022-12-05,SP500,382.3562,-0.018153
2022-12-06,SP500,376.8446,-0.01452
2022-12-07,SP500,376.2036,-0.001702
2022-12-08,SP500,379.1507,0.007803
2022-12-09,SP500,376.3183,-0.007498
2022-12-12,SP500,381.7438,0.014314
2022-12-13,SP500,384.6336,0.007542
2022-12-14,SP500,382.1744,-0.006414
2022-12-15,SP500,372.8258,-0.024766
2022-12-16,SP500,368.4242,-0.011876
2022-12-19,SP500,365.3,-0.008516
2022-12-20,SP500,365.7999,0.001368
2022-12-21,SP500,371.2695,0.014842
2022-12-22,SP500,365.973,-0.014369
2022-12-23,SP500,368.0781,0.005736
2022-12-27,SP500,366.6266,-0.003951
2022-12-28,SP500,362.0702,-0.012506
2022-12-29,SP500,368.5877,0.017841
2022-12-30,SP500,367.6167,-0.002638
2023-01-03,SP500,366.0691,-0.004219
2023-01-04,SP500,368.8952,0.007691
2023-01-05,SP500,364.6849,-0.011479
2023-01-06,SP500,373.0479,0.022673
2023-01-09,SP500,372.8364,-0.000567
2023-01-10,SP500,375.451,0.006988
2023-01-11,SP500,380.1996,0.012568
2023-01-12,SP500,381.5839,0.003634
2023-01-13,SP500,383.0643,0.003872
2023-01-17,SP500,382.3625,-0.001834
2023-01-18,SP500,376.3258,-0.015914
2023-01-19,SP500,373.5862,-0.007306
2023-01-20,SP500,380.5457,0.018458
2023-01-23,SP500,385.1117,0.011927
2023-01-24,SP500,384.6984,-0.001074
2023-01-25,SP500,384.8426,0.000375
2023-01-26,SP500,389.0722,0.010931
2023-01-27,SP500,389.9661,0.002295
2023-01-30,SP500,385.0733,-0.012626
2023-01-31,SP500,390.7352,0.014596
2023-02-01,SP500,394.8878,0.010572
2023-02-02,SP500,400.6362,0.014452
2023-02-03,SP500,396.3778,-0.010686
2023-02-06,SP500,393.9554,-0.00613
2023-02-07,SP500,399.1078,0.012994
2023-02-08,SP500,394.7436,-0.010995
2023-02-09,SP500,391.3215,-0.008707
2023-02-10,SP500,392.2347,0.002331
2023-02-13,SP500,396.8391,0.011671
2023-02-14,SP500,396.6566,-0.00046
2023-02-15,SP500,397.9446,0.003242
2023-02-16,SP500,392.4654,-0.013865
2023-02-17,SP500,391.485,-0.002501
2023-02-21,SP500,383.6314,-0.020265
2023-02-22,SP500,383.1027,-0.001379
2023-02-23,SP500,385.1406,0.005305
2023-02-24,SP500,381.0264,-0.01074
2023-02-27,SP500,382.3241,0.0034
2023-02-28,SP500,380.911,-0.003703
2023-03-01,SP500,379.4499,-0.003843
2023-03-02,SP500,382.4009,0.007747
2023-03-03,SP500,388.5338,0.015911
2023-03-06,SP500,388.803,0.000693
2023-03-07,SP500,382.8431,-0.015448
2023-03-08,SP500,383.468,0.001631
2023-03-09,SP500,376.3931,-0.018622
2023-03-10,SP500,370.9619,-0.014535
2023-03-13,SP500,370.4332,-0.001426
2023-03-14,SP500,376.5565,0.016395
2023-03-15,SP500,374.2014,-0.006274
2023-03-16,SP500,380.7668,0.017393
2023-03-17,SP500,376.3147,-0.011762
2023-03-20,SP500,379.933,0.009569
2023-03-21,SP500,384.9218,0.013045
2023-03-22,SP500,378.3603,-0.017193
2023-03-23,SP500,379.3831,0.0027
2023-03-24,SP500,381.8727,0.006541
2023-03-27,SP500,382.5867,0.001868
2023-03-28,SP500,381.7279,-0.002247
2023-03-29,SP500,387.2762,0.01443
2023-03-30,SP500,389.5438,0.005838
2023-03-31,SP500,395.0344,0.013996
2023-04-03,SP500,396.5397,0.003803
2023-04-04,SP500,394.3396,-0.005564
2023-04-05,SP500,393.3071,-0.002622
2023-04-06,SP500,394.8414,0.003893
2023-04-10,SP500,395.2466,0.001026
2023-04-11,SP500,395.3528,0.000268
2023-04-12,SP500,393.7413,-0.004084
2023-04-13,SP500,398.9713,0.013195
2023-04-14,SP500,397.9967,-0.002446
2023-04-17,SP500,399.4248,0.003582
2023-04-18,SP500,399.6853,0.000652
2023-04-19,SP500,399.6178,-0.000169
2023-04-20,SP500,397.437,-0.005472
2023-04-21,SP500,397.7458,0.000777
2023-04-24,SP500,398.1607,0.001043
2023-04-25,SP500,391.8404,-0.016001
2023-04-26,SP500,390.1807,-0.004245
2023-04-27,SP500,397.9484,0.019712
2023-04-28,SP500,401.345,0.008499
2023-05-01,SP500,400.9398,-0.00101
2023-05-02,SP500,396.4335,-0.011303
2023-05-03,SP500,393.7124,-0.006888
2023-05-04,SP500,390.9237,-0.007108
2023-05-05,SP500,398.1607,0.018343
2023-05-08,SP500,398.2669,0.000267
2023-05-09,SP500,396.5204,-0.004395
2023-05-10,SP500,398.373,0.004661
2023-05-11,SP500,397.6783,-0.001745
2023-05-12,SP500,397.1572,-0.001311
2023-05-15,SP500,398.5273,0.003444
2023-05-16,SP500,395.8642,-0.006705
2023-05-17,SP500,400.6695,0.012066
2023-05-18,SP500,404.5293,0.009587
2023-05-19,SP500,403.9407,-0.001456
2023-05-22,SP500,404.1047,0.000406
2023-05-23,SP500,399.5695,-0.011286
2023-05-24,SP500,396.6747,-0.007271
2023-05-25,SP500,400.1099,0.008623
2023-05-26,SP500,405.2916,0.012868
2023-05-30,SP500,405.446,0.000381
2023-05-31,SP500,403.1977,-0.005561
2023-06-01,SP500,407.0285,0.009456
2023-06-02,SP500,412.9146,0.014358
2023-06-05,SP500,412.1234,-0.001918
2023-06-06,SP500,413.0207,0.002175
2023-06-07,SP500,411.5926,-0.003464
2023-06-08,SP500,414.0822,0.00603
2023-06-09,SP500,414.8252,0.001793
2023-06-12,SP500,418.5884,0.009031
2023-06-13,SP500,421.3481,0.006571
2023-06-14,SP500,421.8498,0.00119
2023-06-15,SP500,427.0798,0.012322
2023-06-16,SP500,425.6251,-0.003412
2023-06-20,SP500,423.4169,-0.005202
2023-06-21,SP500,421.2474,-0.005137
2023-06-22,SP500,422.768,0.003603
2023-06-23,SP500,419.5719,-0.007589
2023-06-26,SP500,417.8575,-0.004094
2023-06-27,SP500,422.4386,0.010904
2023-06-28,SP500,422.6517,0.000504
2023-06-29,SP500,424.3176,0.003934
2023-06-30,SP500,429.3248,0.011732
2023-07-03,SP500,429.8188,0.00115
2023-07-05,SP500,429.1795,-0.001488
2023-07-06,SP500,425.8188,-0.007861
2023-07-07,SP500,424.7437,-0.002528
2023-07-10,SP500,425.8188,0.002528
2023-07-11,SP500,428.5306,0.006348
2023-07-12,SP500,431.9785,0.008014
2023-07-13,SP500,435.4072,0.007906
2023-07-14,SP500,435.136,-0.000623
2023-07-17,SP500,436.6468,0.003466
2023-07-18,SP500,439.8914,0.007403
2023-07-19,SP500,440.8696,0.002221
2023-07-20,SP500,437.9446,-0.006657
2023-07-21,SP500,437.9446,0.0
2023-07-24,SP500,439.9011,0.004457
2023-07-25,SP500,441.102,0.002726
2023-07-26,SP500,441.1698,0.000154
2023-07-27,SP500,438.2449,-0.006652
2023-07-28,SP500,442.5354,0.009743
2023-07-31,SP500,443.3781,0.001902
2023-08-01,SP500,442.1093,-0.002866
2023-08-02,SP500,435.9592,-0.014009
2023-08-03,SP500,434.7097,-0.00287
2023-08-04,SP500,432.7437,-0.004533
2023-08-07,SP500,436.5209,0.008691
2023-08-08,SP500,434.6226,-0.004358
2023-08-09,SP500,431.717,-0.006708
2023-08-10,SP500,431.872,0.000359
2023-08-11,SP500,431.6202,-0.000583
2023-08-14,SP500,434.0027,0.005505
2023-08-15,SP500,428.9471,-0.011717
2023-08-16,SP500,425.7994,-0.007365
2023-08-17,SP500,422.5549,-0.007649
2023-08-18,SP500,422.7583,0.000481
2023-08-21,SP500,425.5089,0.006485
2023-08-22,SP500,424.3563,-0.002712
2023-08-23,SP500,429.0827,0.011076
2023-08-24,SP500,423.136,-0.013956
2023-08-25,SP500,426.119,0.007025
2023-08-28,SP500,428.8212,0.006321
2023-08-29,SP500,435.0198,0.014351
2023-08-30,SP500,436.8115,0.00411
